2020 Jul,3110.2,417.9,3794.9,501.5,567.1,1792.3,606.2,250.8,857,506.9,174.7,479.5,644.4,1355.4,9538.6,2672.5,306.3,3218.4,589.7,573.1,1519.3,109.4,376.9,300.4,558.5,492.1,1178.1,305.8,7133,2229.1,2749,320.5,463.8,417.5,1201.8,318.9,128.8,447.7,336.3,149.8,345.1,413.1,962.7,368.5,6470.8,752.5,211.2,867.5,117.3,353.6,50.8,124.5,121.9,120,148.3,307.1,110,211.2,1986,1120.2,169.1,101.8,1391.1,236.2,608.1,120.8,82.2,203,183.1,75.8,154.3,196.4,454.6,222,533,3372.8,237.6,281.6,48.4,18.4,36,64.6,639.4,141.4,153.2,6.5,313.8,212.6,18.2,242.1,44.2,38,120.2,29.1,13.6,42.7,29.6,10.8,32,65.2,566.4,10476.1,1355.8,865.9,12697.8,1528.8,2265.7,1970.4,5764.9,1450.9,653.2,2104.2,1528,572.3,1719.8,1987.3,4467.8,1674.4,30020.7,567.1,2104.2,281.6,38,558.5,606.2,639.4,44.2,149.8,29.1,18.4,10476.1,506.9,1355.4
2020 Aug,3147.3,413.4,3831.3,494.6,599.4,1794.9,525.1,259.2,784.2,449.3,152.5,437.2,645.8,1287.9,9280.5,2693.2,305.3,3239.1,393.1,496,1149.2,78.4,224.5,169.7,495.8,455.8,1037.3,286.2,6242.5,2237.6,2753.9,314.2,439.2,421.9,1175.3,279.2,124.3,403.5,283.5,127.8,339.8,403.8,923.8,346.1,6298.1,755.5,206.8,872.1,110.1,338.2,52.7,114.4,104.4,119.1,146.1,298.8,106.8,206.8,1934.5,1124,167.2,105.2,1396.4,224.7,592.6,104.2,80.7,184.9,160.4,69,156.9,196.1,450.6,224.5,538.7,3323.5,239.1,281.4,47.7,16.2,34.1,61.9,619.9,141.9,153.6,6.5,311.2,216.3,18.1,245.8,45,38.9,121.3,26.1,13.5,39.5,26.9,9.3,34.1,66.5,569.2,10554.9,1338.6,880,12773.5,1411.3,2005.1,1920.6,5336.9,1172.1,625.9,1798,1236.8,474.6,1609.4,1944,4204.6,1597.1,28579.5,599.4,1798,281.4,38.9,495.8,525.1,619.9,45,127.8,26.1,16.2,10554.9,449.3,1287.9
2020 Sep,3037,421,3725,497.8,655.6,1801.1,564,256.4,820.4,505.7,168.9,448.8,609.8,1283.5,9338.1,2608.6,310,3155.8,396.1,532,1168.1,69.7,211.7,192.3,504.8,413.5,1021.2,305.5,6217.4,2140.8,2634.5,303.6,391,427.6,1122.2,296,117.7,413.7,312.7,139.2,339.6,397.4,931.9,349.6,6173.1,727.5,211,845.6,122.8,329.1,47.6,110.4,111.5,115.5,134,285.8,107.2,211,1893.3,1097.4,169.9,100.8,1368.1,197.6,565.6,101.5,77.5,179,166.7,70.3,162.1,180.8,444.4,220.3,533.8,3257.6,229.2,271.4,40,16.2,33.9,62.2,609.2,136.3,147.3,6,304.6,204.6,19.2,234.3,40.8,45.9,122.8,26.8,13.8,40.7,28.2,8.9,31.7,63.6,556.4,10181.5,1345.8,854.7,12382,1367.3,1852.7,2052.7,5272.7,1222.6,598.8,1821.5,1360.2,519,1632.4,1829.3,4170.9,1633.4,28349.8,655.6,1821.5,271.4,45.9,504.8,564,609.2,40.8,139.2,26.8,16.2,10181.5,505.7,1283.5
2020 Oct,3194.9,458.6,3927.4,513.1,676,1848.6,641.8,263.7,905.5,561.6,199.3,459.1,674.4,1388.2,9915,2726.8,342.8,3322.5,416.3,592.1,1303.3,102.3,334.8,272.3,555.1,470.4,1141.7,350.3,6930.6,2260.8,2770.9,310.5,391.8,440.2,1142.5,310,120.8,430.8,336.5,120.9,350,418.9,943.3,367.7,6433.7,764.6,222,890.1,136.7,366.7,49.3,119.3,121,124.3,141.7,304.3,112.8,222,2023.3,1160.8,182.4,105.8,1449.1,206,608.5,115.6,83.2,198.8,192.2,71.4,167.7,204.8,476.6,238.6,567.8,3492.9,245.1,290.4,38.8,17.1,36.2,65,640.2,138.4,149.9,6.2,309.8,218.6,20.5,249,42.5,49.2,131.6,31.1,15.1,46.2,32.1,9.4,31.9,65.6,594.4,10710,1453.8,885.5,13049.3,1471.7,1901.4,2192.8,5565.9,1432.5,651.2,2083.7,1562.4,542.7,1719.6,2006.6,4462.9,1749.9,30340,676,2083.7,290.4,49.2,555.1,641.8,640.2,42.5,120.9,31.1,17.1,10710,561.6,1388.2
2020 Nov,3141.5,449,3873.9,528.5,631,1982.1,715.6,305,1020.6,688,245.2,463.4,842.7,1609.5,10451.4,2600.2,339.8,3193.8,781.4,677.3,1916.5,229.7,793.1,543.2,583.7,659.5,1451.6,376.7,8732,2211.3,2714.8,327,498,464.6,1289.6,368.7,140.2,508.9,397,161.1,345.3,474.2,1035.9,360.4,6731,786.9,182.5,912.1,126.6,370.8,50.3,117.4,128.4,124,158.7,327.2,96.7,182.5,2038.3,1131.9,174.2,111.3,1417.4,259,648.6,121.5,90.3,211.8,221.2,84,169.4,231.9,519,226.9,546,3564.1,243.8,288.7,45.7,20,34.2,66.4,675.3,129.8,140.2,6.9,305.2,215.8,20.4,245.8,53.5,49.2,141.7,35.1,16.7,51.9,37,12.3,35.4,73.3,622,10461.2,1428.6,897.1,12786.8,1662.5,2631.1,2232.3,6525.9,1906.1,851.4,2757.6,2070.7,734.2,1749.2,2476.2,5172.7,1727.7,33119.3,631,2757.6,288.7,49.2,583.7,715.6,675.3,53.5,161.1,35.1,20,10461.2,688,1609.5
2020 Dec,3477.9,676.8,4502.1,575.8,636.7,2193.6,931.2,454.8,1385.9,959.4,308.4,554.6,843.8,1778.6,12179.4,2834.8,501.5,3639.4,817.7,639,1897.6,331.5,1070.5,762.6,706.9,689.5,1663,424.9,10032.8,2459.6,3162.6,360.2,618.4,469.2,1447.8,498.9,242.3,741.3,607.4,212.7,404.3,493.9,1186.1,409.9,8053.9,835.8,224.3,1018.7,143.4,437,85.7,197,207.8,146.3,182.9,393.2,115.7,224.3,2478,1267.8,267.1,131.8,1666.7,309.6,736.8,174.7,144.7,319.4,336.9,126.8,206.8,258.3,640.6,242.6,579.7,4280.2,272.7,338.6,55,28.3,38.2,70.7,802.3,137.4,151.5,11.8,341,235.4,30.9,277.3,64.8,48.7,155.3,46.1,27.1,73.2,59.9,20.2,42.1,95.3,735.7,11521.4,2137.2,1098.3,14756.9,1764.5,3057.1,2243.4,7065,2552,1316.9,3868.9,3012.7,970,2096.2,2587.3,5939.5,1915.8,38903.2,636.7,3868.9,338.6,48.7,706.9,931.2,802.3,64.8,212.7,46.1,28.3,11521.4,959.4,1778.6
2021 Jan,3172.8,416.5,3871.9,494.1,568.3,1732.5,539.3,271.2,810.6,470.6,170.2,415.2,642.8,1280.2,9388.1,2612.3,314.1,3157.2,545.5,512.6,1420.1,190.7,613.3,396,508,506,1178.3,366.4,7631.5,2269.5,2768.5,291.2,413.6,415.5,1120.3,282.2,140.3,422.5,296.8,117.8,317.3,409.7,903.5,357.8,6291.9,751.2,218.3,871.9,116,328.5,50.2,117.4,109.6,105.4,136.6,281.3,110.2,218.3,1927,1169.9,191.6,114.7,1476.2,209.4,571.4,102.4,79.5,181.9,167.3,76.7,155.9,198.4,462.9,232,520.9,3380.7,252.2,299.5,39,18.4,36.3,70.5,639.1,128.2,137.9,5.5,276.8,214.5,19.1,242.1,42.4,43.2,123.1,28,16.8,44.7,31.2,10.5,32.1,65,573.4,10570.6,1378.6,875.9,12825.2,1465.9,2061.5,1919.9,5447.4,1472,765.5,2237.5,1514,556.3,1558.3,1981.3,4300.6,1709.5,30108.5,568.3,2237.5,299.5,43.2,508,539.3,639.1,42.4,117.8,28,18.4,10570.6,470.6,1280.2
2021 Feb,2798.3,355.4,3416.8,442.5,532.6,1573.2,504,252.5,756.5,398.2,121.1,418.4,596.3,1189.2,8481.1,2361.6,272.7,2868.9,482,477.9,1261.4,154.9,446.8,273.4,499.7,467.9,1094.7,311.9,6707.4,1994.9,2421.6,270.2,363.6,371.7,1005.5,235.4,122.4,357.8,252.1,90.1,322.7,393.7,858.4,316.3,5594.6,669.7,202.1,775.6,100.8,298.3,46.4,103.7,88.5,103.4,130.4,264.4,100.5,202.1,1732.5,1026.4,155.2,96.9,1278.5,172.9,484.8,70.2,58.5,128.6,124.1,59,148,182.2,418.9,195.2,458.5,2893.5,226.8,268.4,36.9,12.2,32.4,65,581.7,117.8,126.2,5,256.2,196.6,17.5,222.5,40.3,37,111.5,24,14.1,38.1,25.7,7.6,31.6,61.6,530.1,9392,1175.2,811.3,11378.5,1301.9,1825.6,1751.8,4879.3,1207.6,665.1,1872.8,1197.7,414.6,1549.4,1857.3,4008.5,1494.2,26777.2,532.6,1872.8,268.4,37,499.7,504,581.7,40.3,90.1,24,12.2,9392,398.2,1189.2
2021 Mar,3070.8,400.9,3757,483.1,583.1,1702.3,613.8,271.9,885.7,513.6,142,481.2,655.1,1334.3,9475.2,2533,307,3109,528.9,536.9,1420.7,197.5,635.9,410.5,566.9,529.5,1260.5,381.4,7807.8,2228.2,2709.6,284.4,385.5,399.3,1069.1,270.7,118.3,389,303.5,100.6,365.7,406.2,926.3,372.2,6202,750.8,226.1,870.9,116.7,318.4,49.4,122.1,115.5,116.1,139.5,292.6,112.6,226.1,1945.6,1148,177.5,112.1,1437.6,199.3,559.1,101.4,71.6,173,178.2,71,167,205.2,476.7,233.6,570.2,3394.6,253.5,301.8,38.6,11.9,37,73.4,649.8,130,140.8,6.1,288.3,210.1,19.3,238.5,39.8,39.1,112.8,29.7,14.8,44.6,34.1,8.4,32.4,65.6,572.7,10324.3,1333,907.8,12565.1,1444,1961,1932.3,5337.3,1556.9,740.4,2297.3,1600.2,497.1,1761.5,2030,4491.2,1747.2,30336,583.1,2297.3,301.8,39.1,566.9,613.8,649.8,39.8,100.6,29.7,11.9,10324.3,513.6,1334.3
2021 Apr,2907.4,397.9,3604.6,464.3,564.4,1619.4,661.9,271.6,933.5,516.8,147.5,467.4,611.8,1283.7,9259.1,2407.6,293.7,2941.7,501.3,518.1,1343.9,193.9,680,411.9,552,486,1204.1,378.7,7545.6,2114,2606.6,275.6,331.1,376.8,983.4,278.6,108.9,387.5,307.4,104.2,335.6,367.5,858.7,377.2,5960.2,705,221.1,822.1,104.7,296.1,45.3,124.6,117.3,108.6,127,271.9,112.7,221.1,1853.1,1096.6,173,102.3,1371.8,172.1,514.8,100.1,65.6,165.6,165.5,72.3,151.2,186.8,439.7,230.8,532.7,3190.1,235.7,281.4,34.6,12.3,34.6,68.5,612,129.1,140.9,6.5,287.6,204.6,19.2,232.6,36.6,39.2,109,32.6,14.6,47.1,33.6,8.4,30.2,62.1,559.3,9800.1,1321.5,880.1,12001.6,1368.1,1789.8,1853.3,5011.2,1671.1,716.5,2387.6,1596.8,509.4,1676.4,1868.7,4252.1,1772.3,29266.9,564.4,2387.6,281.4,39.2,552,661.9,612,36.6,104.2,32.6,12.3,9800.1,516.8,1283.7
2021 May,3006.1,377.4,3679.5,488.1,576.6,1709.8,724.8,297.3,1022.1,528.9,143.6,489.7,660.8,1356.3,9615.3,2579,278.3,3092.4,509,514.9,1340.3,199.2,640.8,370.6,574.2,534.1,1269,378.9,7647.2,2187.8,2663.4,290.4,378.2,382.3,1050.9,313.6,129,442.6,325,95.8,356,394.2,898.7,372.4,6206,728.8,226.5,843.8,104.7,314.2,48.8,127.6,116.5,116.6,132.7,282.5,112.2,226.5,1911,1113.9,160.3,103.7,1377.8,203.8,563.8,113.3,74.1,187.4,182.6,69.7,161,205.2,464.6,226.8,550.8,3327.1,244.8,287.7,40.4,11.8,33.5,68.5,628.1,133.2,145.9,6.9,299.3,216.4,19.1,244.2,41.6,37,111.3,33.5,15.8,49.3,33.8,8.5,32.1,64.5,582.8,10209.9,1254.2,870.7,12334.8,1427.6,1955.7,1865.9,5249.2,1738.3,781.3,2519.6,1602.1,488.2,1759.1,2019.2,4468,1752.3,30216.8,576.6,2519.6,287.7,37,574.2,724.8,628.1,41.6,95.8,33.5,11.8,10209.9,528.9,1356.3
2021 Jun,2945.4,376.6,3620.9,498.8,550.8,1769.8,647.2,257.2,904.4,505.8,143,458.3,681.1,1333.1,9347.1,2435.5,265.7,2933.9,591,513.4,1450.9,158.3,517.7,340.9,510.6,536.2,1210.7,360.6,7265.4,2132,2599.1,315.8,425.8,387,1128.7,311.3,124.5,435.8,341.1,103.3,360.4,406.8,919.4,339.1,6164.1,704.7,216.1,814.1,100.8,337.8,46.6,125,116.9,108.3,135,281,112.8,216.1,1890.8,1073.5,153.2,99.3,1326,223.2,583.2,115.6,71.8,187.3,180.6,70.9,159.1,205.8,465,224.3,533.8,3275.9,231.2,272,44.9,11.5,32,64.5,611,136.1,149.9,6.2,304.2,206.6,18.5,233.3,46.6,35.5,118.7,31.3,15.5,46.8,32.7,10.8,32.4,67.1,575.3,9865,1224,860.2,11949.2,1512.2,2208,1831.7,5551.9,1574.3,690.9,2265.2,1560.2,511.4,1658,2058.6,4410.4,1686.4,29433.8,550.8,2265.2,272,35.5,510.6,647.2,611,46.6,103.3,31.3,11.5,9865,505.8,1333.1
2021 Jul,3204.7,429.5,3917.4,407.9,546.4,1554.6,324.9,186.8,511.7,322.4,135,488.6,727.1,1385.3,8558.2,2627,284.3,3148.7,538.1,468,1329.5,176.4,528.2,321.3,544.4,533.9,1226.6,367.5,7387.5,2289.6,2806.5,309.5,405.2,414.6,1129.4,267.2,132.5,399.7,310.2,103.6,374.5,434.3,963.4,346.7,6384.1,745.2,209.8,859.2,91.6,302,45.3,112,100.3,109.7,141,284.3,109.2,209.8,1867.7,1118.1,166.4,103.2,1387.6,221.5,594.7,110.6,79.9,190.5,179.9,75.2,162.6,215.1,482.7,252.8,572.3,3407.8,243.3,287.3,43.6,13.1,33.7,67,643.8,145.3,161.3,7,333,214.9,19.2,243.6,48.3,35.9,122.7,29.8,16.4,46.1,31,8.3,35.2,69,590.6,10588.2,1345,878.4,12811.6,1387.4,2001,1811.3,5199.7,1185.5,656,1841.5,1313.9,491.3,1747.7,2152.7,4558.3,1595.8,29172.7,546.4,1841.5,287.3,35.9,544.4,324.9,643.8,48.3,103.6,29.8,13.1,10588.2,322.4,1385.3
2021 Aug,3271.1,452.6,4023.2,309.2,593.3,1425.1,258.2,140.1,398.3,210.9,128.8,484,749.2,1399.6,8217.6,2771,320.5,3324.1,512.3,493.3,1290.1,123.5,352.7,208.9,562.6,516.9,1211,380,7129.3,2261,2755.5,301.5,384.1,444.7,1130.3,238.6,109,347.6,283.9,94.9,382.8,453,980.8,332.7,6221.6,733.1,227.4,844.9,121,356,47,116.3,105.4,117.8,150.9,307.4,116.6,227.4,1957.4,1109.4,154,101.1,1364.5,221,609.1,107.6,78.8,186.4,168.5,68.1,173.5,224.5,496.8,250.6,605.1,3430.4,240,280.5,39.6,11.9,30.7,68,624.5,142.3,156.5,6.6,319.7,217,20.5,245.2,29.2,30.5,81.3,12.6,8.6,21.2,12.7,4.2,33.3,57.6,468.1,10744.8,1381.6,868,12994.5,1240.1,1866.5,1950.5,5057.1,947.4,524.3,1471.6,1032.5,455.9,1784.3,2192,4593.1,1543,28368.7,593.3,1471.6,280.5,30.5,562.6,258.2,624.5,29.2,94.9,12.6,11.9,10744.8,210.9,1399.6
2021 Sep,3173,469.8,3951.4,347.4,686.4,1612.2,292.3,156.6,448.8,248,139,478.9,746.8,1404.6,8541.1,2703.1,354.1,3291.7,518.2,527.4,1312.5,115.6,314,222.3,560,531.2,1227.8,357.5,7032.1,2168.7,2665.5,325.6,403.6,443.8,1172.9,321.8,140.2,462,329.4,128.1,395.8,464.6,1039.2,361.6,6499.9,726.5,227.4,844.2,130.6,365.5,52.2,128.1,112.5,117.4,143.4,303.5,116.6,227.4,1981.3,1090.2,166,97.4,1353.6,226.1,627.1,116.9,85.1,202,181,87.2,171.7,226.3,514.1,256.3,619.7,3497.5,236.7,279.7,39,13.7,30.5,70.9,632.8,131.4,144.2,7.4,307,211.1,20.3,238.6,26.9,31.2,75,4.6,4.3,8.9,0.6,1.5,29,48,409.9,10440.7,1455.3,872.9,12768.9,1271,1949.5,2110.3,5330.7,1043.9,572.6,1616.5,1137.6,526.3,1784.4,2205.4,4678.1,1585,28901.7,686.4,1616.5,279.7,31.2,560,292.3,632.8,26.9,128.1,4.6,13.7,10440.7,248,1404.6
2021 Oct,3250.5,481,4045.1,515.6,767.2,1973.2,599.9,283.6,883.5,490.7,173.2,499.8,806.6,1525.7,10091.4,2778.1,354.8,3371.9,510,588.1,1410.4,133.2,395,260,569.4,590.4,1325,413.2,7586,2298,2827,311.7,423.2,460.5,1195.4,324.4,142.2,466.6,362.3,111.5,385,505.2,1049.1,363.3,6765.5,762.1,227.3,887.2,145.7,386.6,52.5,130.3,117,122.9,149.7,320.2,120.3,227.3,2068.7,1146.1,168,108,1422.1,229.2,650.9,133.2,91.9,225.1,200.8,88.7,181.6,245.3,540.1,261.9,655.2,3694.3,250.7,296.3,39.6,12.9,29.8,73.7,659.8,135.2,147.4,NA,313.8,228,23.2,262,34.9,49.6,114.7,10.8,9.2,19.9,17.1,5,33.6,58.7,529.8,10848.8,1491.5,918.7,13259,1491.9,2087.9,2327.7,5907.5,1443.1,730.8,2173.8,1493.4,574.3,1819.6,2397.3,4959.2,1721.3,31709.1,767.2,2173.8,296.3,49.6,569.4,599.9,659.8,34.9,111.5,10.8,12.9,10848.8,490.7,1525.7
2021 Nov,3076.8,447.1,3837.9,625.1,677.5,2169.8,823.1,390.7,1213.8,644.1,239.1,533.5,1037.8,1860.6,11049.8,2612.3,341.1,3174.6,899.6,643.3,2066.6,307.6,966,572.2,628.8,771.5,1662.3,418.5,9471.7,2227.9,2724,349,495.2,468.5,1312.7,385.5,167,552.6,423.7,129.3,379,584,1145.9,335.6,6975.5,751.9,217.3,883.4,144.6,425,60.4,149.1,141.5,132,174.2,359.1,113.5,217.3,2175.5,1136.5,174.4,113.4,1424.3,265.2,703.4,147,99.9,246.8,228.6,94.5,187.8,289.9,598.9,249.5,640.8,3842.9,251.7,296.5,46,14.5,30.5,75.4,703.6,125.1,136,NA,298.6,213.6,21.8,246.1,55.2,52.5,152.2,32.1,20.9,52.9,42.5,11.6,42.1,80.3,653.6,10395.8,1432.6,894.4,12722.8,1894.2,2815.6,2308.4,7018.2,2173.3,1067.7,3241,2106.2,760,1927,2976.5,5860.2,1677.8,35171.1,677.5,3241,296.5,52.5,628.8,823.1,703.6,55.2,129.3,32.1,14.5,10395.8,644.1,1860.6
2021 Dec,3495.2,719.5,4591.9,619.6,718,2308.5,1032,534.9,1566.9,866.4,294.5,655.6,1026.1,2046.2,12802.8,2953.4,549,3783,954.3,629.1,2066.1,377.9,1144.9,679.8,791.3,854.1,1963,419.8,10732.6,2557.4,3316.5,360.7,590.9,508.9,1460.5,475.9,256.6,732.5,578.3,184,440.8,598.2,1294.7,399.9,8350.2,870.7,213.3,1066.6,156.2,455.6,79.2,192.9,189.5,147.8,182.4,406.3,119.8,213.3,2524.2,1292.4,275.3,134.6,1702.3,323.1,781.9,199.4,148.4,347.8,323.2,151.5,211.8,306.7,703.9,276.6,677.4,4536.6,288.1,356.1,52.6,21.6,32.6,80.6,829.7,136.9,153.5,NA,341.3,237.3,34.9,285.2,63.5,54.4,160,40.4,27.1,67.5,55.9,14.5,47.3,93.6,745.9,11831.3,2286.5,1137.4,15255.2,1874.4,3161.9,2405.9,7442.1,2683.6,1453.1,4136.7,2765.5,995,2325.5,3092.1,6683.3,1858,40863.3,718,4136.7,356.1,54.4,791.3,1032,829.7,63.5,184,40.4,21.6,11831.3,866.4,2046.2
2022 Jan,3263.7,415.8,3988.2,500.6,591,1756.4,606.6,310.2,916.7,451.8,191.5,500.3,778.3,1513.1,9863.4,2760.2,335.6,3309.3,631.6,540.7,1574.3,225.6,651.2,358.9,595,611,1410.8,360.4,8226.2,2394.7,2913.6,311,396.5,434.9,1142.5,281.5,138.1,419.6,297.4,117.2,346.6,467,982.1,365.4,6611.4,806.5,190.1,934.5,130.7,357.4,44.2,104.3,99.1,121.3,145.2,318.7,106.6,190.1,2004,1230,179.2,120.9,1530.1,227.2,607.4,117.4,79.4,196.9,172,93.7,172.1,243.2,530.8,255.2,605.7,3642.8,265,310.9,35.3,16.6,31.1,77.8,656.9,125.8,137.2,NA,276.1,219.2,19.8,248.2,43,47.2,125.7,22.6,15.1,37.7,29,10.8,35.5,68.8,581.3,11065,1384,922.9,13372,1544.1,2143.3,2035.1,5722.6,1544.1,827,2371.1,1446.9,639.7,1791.7,2339.1,4952.1,1676.4,31862,591,2371.1,310.9,47.2,595,606.6,656.9,43,117.2,22.6,16.6,11065,451.8,1513.1
2022 Feb,2909.4,380.9,3566.6,473.8,562.9,1658,566,291.4,857.3,403.7,135.3,474.7,772.5,1424.2,9203.1,2456.7,303.6,2967.4,572.2,536.1,1458.7,204.8,605.6,307.8,540.7,554.7,1264.7,343.7,7575.4,2131.1,2573.3,266.1,364.7,387.8,1018.6,258.5,134.6,393.1,266.7,97.7,354.3,429.8,932,320,5964.2,717.8,191.3,836.7,124,343.8,47.2,107.9,89,120.6,134.9,298.2,94.4,191.3,1866.8,1036.8,158.7,111.9,1307.4,203.5,536,95.3,69.8,165.1,132.8,67.7,176.5,219.2,485.7,230.8,569.9,3196.8,236.8,280.2,33.4,11.3,29,75.6,602.6,113.1,123.9,NA,251.8,200.3,19.7,230.8,41.1,42.3,115.7,21,13.8,34.9,24.4,6.2,35.3,63,548.1,9802.1,1257.8,826.2,11886,1395.2,1974,1910.1,5279.2,1429.2,776.2,2205.5,1259.6,489.7,1721.1,2200.8,4583.2,1525.9,29208.8,562.9,2205.5,280.2,42.3,540.7,566,602.6,41.1,97.7,21,11.3,9802.1,403.7,1424.2
2022 Mar,3176.3,410,3884.6,523.6,620.5,1849.8,698.7,326.8,1025.5,521.5,143.4,538.8,864.9,1587.3,10340.2,2674.1,343.7,3241.9,627.8,567.4,1593.2,229.8,734.1,391.1,612.9,607.2,1420,397.3,8507.8,2364.5,2864.9,298.1,423.6,443.6,1165.3,306.5,144.4,450.9,340.7,113.4,401.2,470.6,1036.6,363.1,6765.4,794,219.6,927,135,361.6,50.9,125.2,107.1,138.5,144.1,331.4,110.8,219.6,2071.8,1175.4,179.1,118,1472.5,226.5,616.1,113,72.1,185.1,165.4,76.2,192.7,242.1,534.4,251.1,617.2,3590.8,262,310.4,37,10.4,30.7,82.3,661.7,126.2,139.6,NA,287.4,217,20.8,249.1,43.1,44.3,123.7,25.7,14.2,39.9,31.4,7,39.4,69.7,605.9,10789.5,1398.2,902.3,13090,1566.9,2206.2,2102.2,5875.3,1754.4,854.3,2608.7,1599.3,559.6,1942.9,2427.5,5103.4,1727.1,32830.9,620.5,2608.7,310.4,44.3,612.9,698.7,661.7,43.1,113.4,25.7,10.4,10789.5,521.5,1587.3
2022 Apr,3141.5,436.1,3884.6,488.2,596.8,1724.2,743.2,308.7,1052,541.7,160.5,525.3,782.5,1507.3,10176,2630.4,362.2,3218.1,565.6,535.9,1472.6,240.4,795.4,430.8,599.2,561.6,1373.2,405.7,8418.8,2349.8,2875.6,278.3,381.8,425.3,1085.4,337.2,146.3,483.5,360.4,129.6,373.4,440.4,994.9,401.3,6773,790.6,222.1,924.7,129.8,333.2,51.5,137.1,119.7,129.7,135.6,316.3,111.2,222.1,2053.1,1170.5,185.9,115.6,1472,210.3,575.1,126.8,76.7,203.5,189.6,80.7,182.5,226.7,511.9,247.5,612,3564.1,256.4,305.6,36.1,12.2,32.7,78.9,654,128.9,142.6,NA,292,213.1,22.1,247,40.8,42,117.2,30.5,15,45.5,35.3,8.5,36.8,69.8,604,10681.1,1484,905.2,13070.3,1454.3,1995.8,2012.9,5463.1,1913.3,854.6,2767.8,1725,612.2,1870.3,2242.2,4898.5,1793.2,32535.1,596.8,2767.8,305.6,42,599.2,743.2,654,40.8,129.6,30.5,12.2,10681.1,541.7,1507.3
2022 May,3162.7,397.4,3861.5,554.6,640.7,1876.8,773,341.4,1114.4,559.3,140.3,562,860.7,1606.3,10554.4,2639.4,323.5,3178.6,590,530.7,1515,241.1,803.5,432.1,661.9,618.8,1480.2,417.3,8571.2,2358.6,2837,294.2,424.9,405.6,1124.7,337.1,153.7,490.8,369.9,115.1,399.7,472.5,1043,400.4,6846.3,787.2,237.2,910.1,135.6,360.7,58.9,148.9,130.3,144.5,142,329.1,113.8,237.2,2116.3,1175.9,162,115.9,1453.8,225.6,606.5,131,88.2,219.1,194.6,69.5,204.6,234.1,534.1,241.9,615,3623.2,253.4,299,40.3,11.8,34.4,83.8,663.6,130.6,144,NA,306.2,217,20.4,248.3,40.8,39.2,116.9,27.9,16.1,44.1,34.2,6.9,36.9,70.2,605.9,10724.9,1322.1,885.2,12932.2,1600.3,2138.3,2030.4,5769,1956.3,917.1,2873.4,1767.6,542.1,2041.4,2424.8,5195.9,1796,33287.1,640.7,2873.4,299,39.2,661.9,773,663.6,40.8,115.1,27.9,11.8,10724.9,559.3,1606.3
2022 Jun,3054.5,391.9,3735.1,552.1,625.6,1897.8,788.3,314.5,1102.8,577.3,147.3,555.5,847.4,1593.5,10414.3,2524.4,319.6,3059.4,653.7,507.6,1605.4,220.7,780.7,431.6,635.5,618.4,1472.5,417.3,8483,2270,2746.1,303.1,454.9,446.8,1204.9,372.6,156.1,528.7,398.7,129.6,387.1,472.9,1035.2,404.4,6873.5,761.5,232.3,879.4,135.1,375.8,54.1,141.2,126.9,138.8,138.9,322.8,114.6,232.3,2078.5,1131,158.9,118,1407.8,252.7,626.4,133.9,89.4,223.3,200.7,72.3,201.1,240.6,536.8,244.7,620.4,3615.3,244,287.8,44.5,13.4,33.9,83.4,652.3,131.6,146.9,NA,319.6,207.1,19.8,237.1,47.7,38.5,123.8,26.1,15,41.1,34.9,9.7,37.6,73.4,599,10324.1,1309.8,865.8,12499.6,1670.8,2322.6,2017.4,6010.8,2002.1,866.5,2868.6,1817.9,595.2,1985.2,2413.9,5166.2,1803.2,33035.5,625.6,2868.6,287.8,38.5,635.5,788.3,652.3,47.7,129.6,26.1,13.4,10324.1,577.3,1593.5
2022 Jul,3229,408.9,3941.9,532.6,598.8,1812.4,711.4,324.5,1035.9,551.7,152.7,554.7,864.2,1610.9,10536.4,2685.1,324.6,3236.9,604,490,1500.2,225.3,748.2,413.2,651.4,622.6,1480.5,431.7,8572.7,2424.3,2932.9,296,425.5,447.3,1168.8,366.5,162.2,528.7,382.6,121.3,421.9,489.8,1078.8,454.2,7169.7,802.8,245.4,927.6,132.7,361.9,56.9,145.9,126.2,138.6,148.5,337.7,126.3,245.4,2144.7,1172.5,161.8,120.5,1454.8,232.7,619.4,131.9,89.6,221.6,201.5,74.2,217.1,259.8,572.3,272.4,672.2,3741.8,257.3,303.9,39,12.9,38.3,92.1,670.4,143.8,160.6,NA,347.5,215,21.3,247,46.5,38,123.3,25,15.3,40.3,33.3,7.8,40.7,77.9,616.7,10929.7,1366.3,909.7,13205.7,1595.4,2170.7,1984.8,5750.9,1882.9,892.2,2775.1,1760.3,588.7,2055.2,2488.2,5295.1,1954.4,33800,598.8,2775.1,303.9,38,651.4,711.4,670.4,46.5,121.3,25,12.9,10929.7,551.7,1610.9
